NAME                                                         VERSION                                              TYPE     
utmps-libs                                                   0.1.2.2-r1                                           apk       
v4l-utils-libs                                               1.24.1-r1                                            apk       
vidstab                                                      1.1.1-r0                                             apk       
vulkan-loader                                                1.3.261.1-r0                                         apk       
wayland-libs-client                                          1.22.0-r4                                            apk       
x264-libs                                                    0.164_git20231001-r0                                 apk       
x265-libs                                                    3.6-r0                                               apk       
xvidcore                                                     1.3.7-r2                                             apk       
xz-libs                                                      5.6.2-r1                                             apk       
zimg                                                         3.0.5-r2                                             apk       
zix-libs                                                     0.4.2-r0                                             apk       
zlib                                                         1.3.1-r1                                             apk       
zstd-libs                                                    1.5.6-r0                                             apk       
